,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
128,0.00019941329956054687,0.00039882659912109374,0.0,0.0,entropy,3,2,5,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.8666666666666667,1.0,0.9466666666666667,0.04521553322083511,147
129,0.0009974002838134765,4.422005889652111e-07,0.0,0.0,entropy,3,2,6,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.8666666666666667,1.0,0.9466666666666667,0.04521553322083511,147
130,0.0003994941711425781,0.0004894462857616258,0.0006038665771484375,0.000493154002822652,entropy,3,3,2,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.8666666666666667,1.0,0.9466666666666667,0.04521553322083511,147
131,0.0,0.0,0.000998067855834961,2.3525040404403705e-06,entropy,3,3,3,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.8666666666666667,1.0,0.9466666666666667,0.04521553322083511,147
132,0.0002048969268798828,0.0004097938537597656,0.0,0.0,entropy,3,3,4,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.8666666666666667,1.0,0.9466666666666667,0.04521553322083511,147
133,0.0009917736053466797,1.1186278583310372e-05,0.0,0.0,entropy,3,3,5,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.8666666666666667,1.0,0.9466666666666667,0.04521553322083511,147
134,0.00020465850830078124,0.0004093170166015625,0.0008048534393310547,0.0004041945379337089,entropy,3,3,6,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.8666666666666667,1.0,0.9466666666666667,0.04521553322083511,147
135,0.0,0.0,0.0001994609832763672,0.00039892196655273444,entropy,3,4,2,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.8666666666666667,1.0,0.9466666666666667,0.04521553322083511,147
136,0.001003265380859375,3.2913509981187584e-05,0.0,0.0,entropy,3,4,3,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.8666666666666667,1.0,0.9466666666666667,0.04521553322083511,147
137,0.00019969940185546876,0.0003993988037109375,0.0007977485656738281,0.0003988805104582962,entropy,3,4,4,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.8666666666666667,1.0,0.9466666666666667,0.04521553322083511,147
